tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year,winner_country,loser_country,winner_lat,winner_long,loser_lat,loser_long
1977-302,Toronto Indoor WCT,Carpet,16,A,19770216,15,100229,2,NA,Dick Stockton,R,188,USA,25.9958932238,100284,1,NA,Jimmy Connors,L,178,USA,24.4572210815,5-6 RET,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,1,NA,1977,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1977-303,Buenos Aires,Clay,32,A,19771121,31,100282,1,NA,Guillermo Vilas,L,180,ARG,25.2621492129,100115,2,NA,Jaime Fillol,R,180,CHI,31.4688569473,6-2 7-5 3-6 6-3,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,19,NA,1977,Argentina,Chile,-38.416097,-63.616672,-35.675147,-71.542969
1977-305,Nice,Clay,32,A,19770328,31,100437,1,NA,Bjorn Borg,R,180,SWE,20.8076659822,100282,2,NA,Guillermo Vilas,L,180,ARG,24.6105407255,6-4 1-6 6-2 6-0,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,NA,1977,Sweden,Argentina,60.128161,18.643501,-38.416097,-63.616672
1977-308,Munich,Clay,32,A,19770426,31,100141,NA,NA,Zeljko Franulovic,R,NA,CRO,29.8699520876,100395,NA,NA,Victor Pecci,R,193,PAR,21.53045859,6-1 6-1 6-7 7-5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,43,NA,1977,Croatia,Paraguay,45.1,15.2,-23.442503,-58.443832
1977-309,Madrid,Clay,64,A,19771010,63,100437,2,NA,Bjorn Borg,R,180,SWE,21.3442847365,100115,NA,NA,Jaime Fillol,R,180,CHI,31.3538672142,6-3 6-0 6-7 7-6,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,16,NA,1977,Sweden,Chile,60.128161,18.643501,-35.675147,-71.542969
1977-310,Florence,Clay,32,A,19770418,31,100249,2,NA,Paolo Bertolucci,R,175,ITA,25.7084188912,100266,NA,NA,John Feaver,R,190,GBR,25.1690622861,6-4 6-1 7-5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,1977,Italy,United Kingdom,41.87194,12.56738,55.378051,-3.435973
1977-311,Queen's Club,Grass,64,A,19770613,63,100309,NA,NA,Raul Ramirez,R,183,MEX,23.9808350445,100073,NA,NA,Mark Cox,L,NA,GBR,33.9411362081,9-7 7-5,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,15,NA,1977,Mexico,United Kingdom,23.634501,-102.552784,55.378051,-3.435973
1977-314,Gstaad,Clay,32,A,19770703,31,100186,4,NA,Jeff Borowiak,R,193,USA,27.7700205339,100271,NA,NA,Jean Francois Caujolle,L,NA,FRA,25.2566735113,2-6 6-1 6-3,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,101,NA,1977,United States,France,37.09024,-95.712891,46.227638,2.213749
1977-315,Newport,Grass,32,A,19770704,300,100252,7,NA,Tim Gullikson,R,180,USA,25.8206707734,100315,3,NA,Hank Pfister,R,193,USA,23.7344284736,6-4 6-4 5-7 6-2,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,55,NA,1977,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1977-316,Bastad,Clay,32,A,19770703,31,100297,2,NA,Corrado Barazzutti,R,178,ITA,24.3668720055,100332,NA,NA,Balazs Taroczy,R,183,HUN,23.151266256,7-6 6-7 6-2,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,37,NA,1977,Italy,Hungary,41.87194,12.56738,47.162494,19.503304
1977-317,Hilversum,Clay,32,A,19770712,31,100185,NA,NA,Patrick Proisy,R,180,FRA,27.8357289528,100150,NA,NA,Lito Alvarez,R,NA,ARG,29.6016427105,6-0 6-2 6-0,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,1977,France,Argentina,46.227638,2.213749,-38.416097,-63.616672
1977-319,Kitzbuhel,Clay,32,A,19770711,31,100282,1,NA,Guillermo Vilas,L,180,ARG,24.8980150582,100113,NA,NA,Jan Kodes,R,175,CZE,31.3620807666,5-7 6-2 4-6 6-3 6-2,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,28,NA,1977,Argentina,Czechia,-38.416097,-63.616672,NA,NA
1977-324,Maui,Hard,32,A,19771003,300,100284,1,NA,Jimmy Connors,L,178,USA,25.0841889117,100261,2,NA,Brian Gottfried,R,183,USA,25.6837782341,6-2 6-0,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,1977,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1977-326,Brisbane,Grass,32,A,19771010,31,100342,1,NA,Vitas Gerulaitis,R,183,USA,23.2087611225,100100,NA,NA,Tony Roche,L,178,AUS,32.3997262149,6-7 6-1 6-1 7-5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,21,NA,1977,United States,Australia,37.09024,-95.712891,-25.274398,133.775136
1977-328,Basel,Carpet,32,A,19771025,31,100437,1,NA,Bjorn Borg,R,180,SWE,21.3853524983,100343,NA,NA,John Lloyd,R,178,GBR,23.1622176591,6-4 6-2 6-3,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,83,NA,1977,Sweden,United Kingdom,60.128161,18.643501,55.378051,-3.435973
1977-329,Tokyo Outdoor,Clay,64,A,19771031,300,100174,1,NA,Manuel Orantes,L,178,ESP,28.7310061602,100273,NA,NA,Kim Warwick,R,183,AUS,25.5633127995,6-2 6-1,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,44,NA,1977,Spain,Australia,40.463667,-3.74922,-25.274398,133.775136
1977-332,Cologne,Carpet,32,A,19771031,31,100437,1,NA,Bjorn Borg,R,180,SWE,21.401779603,100280,2,NA,Wojtek Fibak,R,183,POL,25.2429842574,2-6 7-5 6-3,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,17,NA,1977,Sweden,Poland,60.128161,18.643501,51.919438,19.145136
1977-333,Taipei,Hard,32,A,19771121,300,100252,1,NA,Tim Gullikson,R,180,USA,26.2039698836,100148,NA,NA,Ismail El Shafei,R,NA,EGY,30.0177960301,6-7 7-5 7-6 6-4,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,93,NA,1977,United States,Egypt,37.09024,-95.712891,26.820553,30.802498
1977-336,Hong Kong,Hard,32,A,19771107,300,100016,NA,NA,Ken Rosewall,R,175,AUS,43.0143737166,100127,NA,NA,Tom Gorman,R,180,USA,30.8856947296,6-3 5-7 6-4 6-4,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,51,NA,1977,Australia,United States,-25.274398,133.775136,37.09024,-95.712891
1977-337,Vienna,Hard,32,A,19771024,31,100261,1,NA,Brian Gottfried,R,183,USA,25.7412731006,100280,2,NA,Wojtek Fibak,R,183,POL,25.2238193018,6-1 6-1,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,16,NA,1977,United States,Poland,37.09024,-95.712891,51.919438,19.145136
1977-338,Sydney Outdoor,Grass,64,A,19771212,300,100255,NA,NA,Roscoe Tanner,L,183,USA,26.160164271,100360,NA,NA,Brian Teacher,R,190,USA,22.970568104,6-3 3-6 6-3 6-7 6-4,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,69,NA,1977,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1977-342,Aix en Provence,Clay,32,A,19770926,31,100119,NA,NA,Ilie Nastase,R,183,ROU,31.189596167,100282,NA,NA,Guillermo Vilas,L,180,ARG,25.1088295688,6-1 7-5 RET,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,2,NA,1977,Romania,Argentina,45.943161,24.96676,-38.416097,-63.616672
1977-343,Columbus,Clay,64,A,19770808,300,100282,2,NA,Guillermo Vilas,L,180,ARG,24.9746748802,100261,1,NA,Brian Gottfried,R,183,USA,25.53045859,6-2 6-1,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,1977,Argentina,United States,-38.416097,-63.616672,37.09024,-95.712891
1977-345,Monterrey WCT,Carpet,16,A,19770228,15,100280,NA,NA,Wojtek Fibak,R,183,POL,24.5722108145,100342,NA,NA,Vitas Gerulaitis,R,183,USA,22.5954825462,6-4 6-3,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,19,NA,1977,Poland,United States,51.919438,19.145136,37.09024,-95.712891
1977-352,Paris Indoor,Hard,32,A,19771031,31,100297,NA,NA,Corrado Barazzutti,R,178,ITA,24.6954140999,100261,NA,NA,Brian Gottfried,R,183,USA,25.7604380561,7-6 7-6 6-7 3-6 6-4,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,4,NA,1977,Italy,United States,41.87194,12.56738,37.09024,-95.712891
1977-356,San Jose,Hard,32,A,19770214,31,100220,NA,NA,Jiri Hrebec,R,NA,CZE,26.4065708419,100272,6,NA,Sandy Mayer,R,178,USA,24.8624229979,3-6 6-4 7-5,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,48,NA,1977,Czechia,United States,NA,NA,37.09024,-95.712891
1977-359,Bogota,Clay,32,A,19771107,31,100282,1,NA,Guillermo Vilas,L,180,ARG,25.2238193018,100300,3,NA,Jose Higueras,R,178,ESP,24.6872005476,6-1 6-2 6-3,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,31,NA,1977,Argentina,Spain,-38.416097,-63.616672,40.463667,-3.74922
1977-361,Santiago,Clay,32,A,19771114,31,100282,1,NA,Guillermo Vilas,L,180,ARG,25.2429842574,100115,2,NA,Jaime Fillol,R,180,CHI,31.4496919918,6-0 2-6 6-4,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,19,NA,1977,Argentina,Chile,-38.416097,-63.616672,-35.675147,-71.542969
1977-362,Manila,Hard,32,A,19771114,300,100179,NA,NA,Karl Meiler,R,178,GER,28.5420944559,100174,1,NA,Manuel Orantes,L,178,ESP,28.7693360712,W/O,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,6,NA,1977,Germany,Spain,51.165691,10.451526,40.463667,-3.74922
1977-389,Denver,Carpet,32,A,19770418,31,100437,1,NA,Bjorn Borg,R,180,SWE,20.8651608487,100261,2,NA,Brian Gottfried,R,183,USA,25.2238193018,7-5 6-2,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,1977,Sweden,United States,60.128161,18.643501,37.09024,-95.712891
1977-3933,Las Vegas,Carpet,2,A,19770410,300,100119,NA,NA,Ilie Nastase,R,183,ROU,30.726899384,100284,NA,NA,Jimmy Connors,L,178,USA,24.6023271732,3-6 7-6 6-4 7-5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,1977,Romania,United States,45.943161,24.96676,37.09024,-95.712891
1977-3934,WCT Challenge Cup,Carpet,8,A,19771114,9,100284,NA,NA,Jimmy Connors,L,178,USA,25.1991786448,100255,NA,NA,Roscoe Tanner,L,183,USA,26.083504449,6-2 5-6 3-6 6-2 6-5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,15,NA,1977,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1977-401,Philadelphia WCT,Carpet,64,A,19770124,49,100229,12,NA,Dick Stockton,R,188,USA,25.9329226557,100284,1,NA,Jimmy Connors,L,178,USA,24.3942505133,3-6 6-4 3-6 6-1 6-2,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,1,NA,1977,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1977-402,Memphis,Carpet,64,A,19770228,63,100437,1,NA,Bjorn Borg,R,180,SWE,20.7310061602,100261,NA,NA,Brian Gottfried,R,183,USA,25.0896646133,6-4 6-3 4-6 7-5,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,7,NA,1977,Sweden,United States,60.128161,18.643501,37.09024,-95.712891
1977-405,Houston WCT,Hard,16,A,19770411,15,100214,NA,NA,Adriano Panatta,R,183,ITA,26.7570157426,100342,3,NA,Vitas Gerulaitis,R,183,USA,22.7104722793,7-6(4) 6-7(3) 6-1,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,17,NA,1977,Italy,United States,41.87194,12.56738,37.09024,-95.712891
1977-406,Brussels,Clay,64,A,19770606,47,100286,1,NA,Harold Solomon,R,168,USA,24.7173169062,100179,NA,NA,Karl Meiler,R,178,GER,28.1013004791,7-5 3-6 2-6 6-3 6-4,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,63,NA,1977,United States,Germany,37.09024,-95.712891,51.165691,10.451526
1977-407,Rotterdam,Carpet,16,A,19770321,15,100229,1,NA,Dick Stockton,R,188,USA,26.0862422998,100119,2,NA,Ilie Nastase,R,183,ROU,30.6721423682,2-6 6-3 6-3,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,5,NA,1977,United States,Romania,37.09024,-95.712891,45.943161,24.96676
1977-410,Monte Carlo WCT,Clay,16,A,19770404,15,100437,NA,NA,Bjorn Borg,R,180,SWE,20.8268309377,100297,NA,NA,Corrado Barazzutti,R,178,ITA,24.1204654346,6-3 7-5 6-0,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,22,NA,1977,Sweden,Italy,60.128161,18.643501,41.87194,12.56738
1977-413,Las Vegas,Hard,32,A,19770425,31,100284,1,NA,Jimmy Connors,L,178,USA,24.643394935,100309,NA,NA,Raul Ramirez,R,183,MEX,23.8466803559,6-4 5-7 6-2,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,NA,1977,United States,Mexico,37.09024,-95.712891,23.634501,-102.552784
1977-414,Hamburg,Clay,64,A,19770509,63,100249,NA,NA,Paolo Bertolucci,R,175,ITA,25.7659137577,100174,2,NA,Manuel Orantes,L,178,ESP,28.2518822724,6-3 4-6 6-2 6-3,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,7,NA,1977,Italy,Spain,41.87194,12.56738,40.463667,-3.74922
1977-416,Rome,Clay,64,M,19770516,63,100342,8,NA,Vitas Gerulaitis,R,183,USA,22.8062970568,100200,13,NA,Antonio Zugarelli,R,NA,ITA,27.3264887064,6-2 7-6 3-6 7-6,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,33,NA,1977,United States,Italy,37.09024,-95.712891,41.87194,12.56738
1977-417,Boston,Clay,64,A,19770823,300,100174,NA,NA,Manuel Orantes,L,178,ESP,28.5420944559,100232,NA,NA,Eddie Dibbs,R,170,USA,26.4969199179,7-6 7-5 6-4,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,9,NA,1977,Spain,United States,40.463667,-3.74922,37.09024,-95.712891
1977-418,Washington,Clay,64,A,19770718,300,100282,1,NA,Guillermo Vilas,L,180,ARG,24.9171800137,100261,2,NA,Brian Gottfried,R,183,USA,25.4729637235,6-4 7-5,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,1977,Argentina,United States,-38.416097,-63.616672,37.09024,-95.712891
1977-419,Indianapolis,Clay,64,A,19770808,63,100174,2,NA,Manuel Orantes,L,178,ESP,28.501026694,100284,1,NA,Jimmy Connors,L,178,USA,24.9308692676,6-1 6-3,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,1977,Spain,United States,40.463667,-3.74922,37.09024,-95.712891
1977-421,Toronto,Clay,64,M,19770816,63,100186,12,NA,Jeff Borowiak,R,193,USA,27.8904859685,100115,6,NA,Jaime Fillol,R,180,CHI,31.2032854209,6-0 6-1,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,25,NA,1977,United States,Chile,37.09024,-95.712891,-35.675147,-71.542969
1977-422,Cincinnati,Clay,64,M,19770711,300,100286,3,NA,Harold Solomon,R,168,USA,24.8131416838,100073,4,NA,Mark Cox,L,NA,GBR,34.0177960301,6-2 6-3,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,14,NA,1977,United States,United Kingdom,37.09024,-95.712891,55.378051,-3.435973
1977-423,Los Angeles PSW,Carpet,64,A,19770328,47,100126,3,NA,Stan Smith,R,193,USA,30.2861054073,100261,1,NA,Brian Gottfried,R,183,USA,25.1663244353,6-4 2-6 6-3,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,7,NA,1977,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1977-424,San Francisco,Carpet,64,A,19770926,300,100380,NA,NA,Butch Walts,R,193,USA,22.3134839151,100261,1,NA,Brian Gottfried,R,183,USA,25.6646132786,4-6 6-3 7-5,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,4,NA,1977,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1977-425,Barcelona,Clay,64,A,19771017,63,100437,1,NA,Bjorn Borg,R,180,SWE,21.363449692,100174,2,NA,Manuel Orantes,L,178,ESP,28.6926762491,6-2 7-5 6-2,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,1977,Sweden,Spain,60.128161,18.643501,40.463667,-3.74922
1977-426,Johannesburg WCT,Hard,32,A,19771128,31,100282,1,NA,Guillermo Vilas,L,180,ARG,25.2813141684,100376,NA,NA,Buster C Mottram,R,NA,GBR,22.5954825462,7-6 6-3 6-4,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,25,NA,1977,Argentina,United Kingdom,-38.416097,-63.616672,55.378051,-3.435973
1977-427,Sydney Indoor,Hard,32,A,19771017,31,100284,1,NA,Jimmy Connors,L,178,USA,25.1225188227,100016,NA,NA,Ken Rosewall,R,175,AUS,42.9568788501,7-5 6-4 6-2,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,17,NA,1977,United States,Australia,37.09024,-95.712891,-25.274398,133.775136
1977-429,Stockholm,Hard,64,A,19771106,63,100272,NA,NA,Sandy Mayer,R,178,USA,25.5879534565,100121,NA,NA,Raymond Moore,R,183,RSA,31.2032854209,6-2 6-4,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,42,NA,1977,United States,South Africa,37.09024,-95.712891,-30.559482,22.937506
1977-430,Wembley,Hard,32,A,19771114,31,100437,1,NA,Bjorn Borg,R,180,SWE,21.440109514,100343,NA,NA,John Lloyd,R,178,GBR,23.2169746749,6-4 6-4 6-3,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,72,NA,1977,Sweden,United Kingdom,60.128161,18.643501,55.378051,-3.435973
1977-436,Charlotte WCT,Carpet,16,A,19770419,15,100297,NA,NA,Corrado Barazzutti,R,178,ITA,24.1615331964,100232,2,NA,Eddie Dibbs,R,170,USA,26.1519507187,7-6(6) 6-0,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,8,NA,1977,Italy,United States,41.87194,12.56738,37.09024,-95.712891
1977-520,Roland Garros,Clay,128,G,19770523,300,100282,3,NA,Guillermo Vilas,L,180,ARG,24.7638603696,100261,5,NA,Brian Gottfried,R,183,USA,25.3196440794,6-0 6-3 6-0,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,NA,1977,Argentina,United States,-38.416097,-63.616672,37.09024,-95.712891
1977-540,Wimbledon,Grass,128,G,19770620,300,100437,2,NA,Bjorn Borg,R,180,SWE,21.0376454483,100284,1,NA,Jimmy Connors,L,178,USA,24.7967145791,3-6 6-2 6-1 5-7 6-4,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1977,Sweden,United States,60.128161,18.643501,37.09024,-95.712891
1977-560,US Open,Clay,128,G,19770831,300,100282,4,NA,Guillermo Vilas,L,180,ARG,25.0376454483,100284,2,NA,Jimmy Connors,L,178,USA,24.9938398357,2-6 6-3 7-6 6-0,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,1977,Argentina,United States,-38.416097,-63.616672,37.09024,-95.712891
1977-580,Australian Open,Grass,64,G,19770101,63,100255,2,NA,Roscoe Tanner,L,183,USA,25.2156057495,100282,1,NA,Guillermo Vilas,L,180,ARG,24.3750855578,6-3 6-3 6-3,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,6,NA,1977,United States,Argentina,37.09024,-95.712891,-38.416097,-63.616672
1977-581,Australian Open-2,Grass,64,G,19771219,63,100342,1,NA,Vitas Gerulaitis,R,183,USA,23.4004106776,100343,NA,NA,John Lloyd,R,178,GBR,23.3127994524,6-3 7-6 5-7 3-6 6-2,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,49,NA,1977,United States,United Kingdom,37.09024,-95.712891,55.378051,-3.435973
1977-605,Masters,Carpet,8,M,19780104,7,100284,NA,NA,Jimmy Connors,L,178,USA,25.3388090349,100437,NA,NA,Bjorn Borg,R,180,SWE,21.5797399042,6-4 1-6 6-4,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,1977,United States,Sweden,37.09024,-95.712891,60.128161,18.643501
1977-610,Dallas WCT,Carpet,8,A,19770510,7,100284,NA,NA,Jimmy Connors,L,178,USA,24.6844626968,100229,NA,NA,Dick Stockton,R,188,USA,26.2231348392,6-7 6-1 6-4 6-3,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12,NA,1977,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1977-652,St. Louis WCT,Carpet,16,A,19770314,15,100284,1,NA,Jimmy Connors,L,178,USA,24.5284052019,100244,NA,NA,John Alexander,R,190,AUS,25.6947296372,7-6(5) 6-2,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,32,NA,1977,United States,Australia,37.09024,-95.712891,-25.274398,133.775136
1977-656,Jackson,Carpet,16,A,19770404,15,100360,NA,NA,Brian Teacher,R,190,USA,22.2806297057,100452,2,NA,Bill Scanlon,R,185,USA,20.3887748118,6-3 6-3,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,30,NA,1977,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1977-657,Hampton,Carpet,32,A,19770308,300,100272,NA,NA,Sandy Mayer,R,178,USA,24.9226557153,100126,1,NA,Stan Smith,R,193,USA,30.2313483915,4-6 6-3 6-2 1-6 6-3,5,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,15,NA,1977,United States,United States,37.09024,-95.712891,37.09024,-95.712891
1977-660,Little Rock,Carpet,32,A,19770131,31,100272,NA,NA,Sandy Mayer,R,178,USA,24.8240930869,100196,2,NA,Haroon Rahim,R,NA,PAK,27.2197125257,6-2 6-4,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,53,NA,1977,United States,Pakistan,37.09024,-95.712891,30.375321,69.345116
1977-661,Dusseldorf,Clay,32,A,19770516,31,100280,3,NA,Wojtek Fibak,R,183,POL,24.7830253251,100121,NA,NA,Raymond Moore,R,183,RSA,30.726899384,6-1 5-7 6-2,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,49,NA,1977,Poland,South Africa,51.919438,19.145136,-30.559482,22.937506
